src	answer	options	category	question	cot_content	question_id	answer_index	total_tokens	meta_cluster	base_cluster	entropy_ans_correct_qwen2	entropy_value_qwen2	entropy_ans_qwen2	norm_entropy
ori_mmlu-professional_law	J	"['inadmissible, because the court order is thebest evidence.', ""admissible, as bearing on the defendant's credibility."", 'admissible, as it is relevant to the case at hand.', 'inadmissible, as the defendant was granted immunity for his testimony.', ""admissible, as bearing on the defendant's guilt."", 'inadmissible, because it is hearsay evidence.', ""admissible, as it contradicts the defendant's statement on the stand."", 'inadmissible, because it is irrelevant to the case at hand.', ""admissible, as it provides direct evidence of the defendant's guilt."", 'inadmissible, because the testimony is extrinsic evidence.']"	law	"During a robbery trial, the defendant testified in his own defense and denied committing false pretenses involving unauthorized credit card use for long-distance calls. The prosecutor then called a court officer in rebuttal, who testified that the defendant had admitted to the false pretenses but had been granted immunity for testifying against others.

Under the rules of evidence, how should the court officer's testimony be treated? Choose the best answer from the options provided."		875	9	259	Legal & Moral Implications	Legal Scenarios	False	1.5786505937576294	9	0.7070649142125874
stemez-PhysicalChemistry	F	['a) 0.60, b) 0.70, c) 0.62', 'a) 0.45, b) 0.85, c) 0.47', 'a) 0.40, b) 0.90, c) 0.42', 'a) 0.25, b) 0.65, c) 0.27', 'a) 0.35, b) 0.75, c) 0.37', 'a) 0.30, b) 0.80, c) 0.32', 'a) 0.10, b) 0.60, c) 0.12', 'a) 0.55, b) 0.95, c) 0.57', 'a) 0.20, b) 0.70, c) 0.22', 'a) 0.50, b) 1.00, c) 0.52']	chemistry	"A liquid mixture initially containing equal moles of propyl alcohol and ethyl alcohol is heated until it reaches its boiling point at 90°C. The collected vapor, when condensed and cooled, exhibits a vapor pressure of 1066 mm Hg at this temperature. Given that the vapor pressures of pure ethyl alcohol and pure propyl alcohol at 90°C are 1190 mm Hg and 574 mm Hg, respectively, determine under ideal conditions:

a) the mole fraction of ethyl alcohol in the boiling liquid mixture,
b) the mole fraction of ethyl alcohol in the vapor distillate,
c) the fraction of the original moles of ethyl alcohol that were distilled.

Select the correct set of answers from the provided options."		4394	5	345	Scientific Calculations	Chemistry Calculations	False	0.4412387907505035	1	0.1976273083878937
ori_mmlu-high_school_macroeconomics	G	['Decrease     Increase     Increase', 'No Change     Decrease     Increase', 'Increase     Increase     Decrease', 'Decrease xa0xa0xa0 Increase xa0xa0xa0 Decrease', 'Decrease     No Change     Decrease', 'Increase     Decrease     Increase', 'Decrease xa0xa0xa0 Decrease xa0xa0xa0 Decrease', 'Increase xa0xa0xa0 Decrease xa0xa0xa0 Decrease', 'Decrease xa0xa0xa0 Decrease xa0xa0xa0 Increase', 'Increase     Increase     Increase']	economics	"How would a prolonged recession in Japan, leading to reduced household incomes, likely impact U.S. exports to Japan, the demand for the U.S. dollar, and the dollar's exchange value relative to the yen? Select the corresponding effects from the options below:

**EXPORTS TO JAPAN**  **DEMAND FOR $**  **VALUE OF $**"		7166	6	148	Economics & Finance MCQs	Economic Concepts & Policies	False	0.3227132260799408	8	0.1445406604955884
ori_mmlu-high_school_macroeconomics	G	['Decrease     Increase     Increase', 'No Change     Decrease     Increase', 'Increase     Increase     Decrease', 'Decrease xa0xa0xa0 Increase xa0xa0xa0 Decrease', 'Decrease     No Change     Decrease', 'Increase     Decrease     Increase', 'Decrease xa0xa0xa0 Decrease xa0xa0xa0 Decrease', 'Increase xa0xa0xa0 Decrease xa0xa0xa0 Decrease', 'Decrease xa0xa0xa0 Decrease xa0xa0xa0 Increase', 'Increase     Increase     Increase']	economics	During a sustained economic downturn in Japan, how would declining household incomes in Japan likely impact U.S. exports to Japan, the global demand for the U.S. dollar, and the dollar's exchange rate against the yen? Select the corresponding numerical option.		7166	6	148	Economics & Finance MCQs	Economic Concepts & Policies	False	0.3227132260799408	8	0.1445406604955884
ori_mmlu-professional_medicine	I	"['Obtain written consent from her 28-year-old cousin', 'Obtain written consent from at least one of her parents', 'Obtain a court order permitting evaluation', 'Obtain the written consent of at least two licensed physicians', ""Obtain the girl's consent in the presence of a witness"", ""Obtain written consent from the child's father"", 'Obtain verbal consent from at least one of her parents', 'Wait until the girl turns 16 to perform the evaluation', ""Accept the girl's consent as sufficient"", 'Obtain written consent from a social worker']"	health	A 15-year-old unmarried, unemployed patient presents to the emergency department with a chief complaint of a protruding mass from her rectum since her last bowel movement, accompanied by a year-long history of occasional constipation. She expresses fear of worsening the condition and denies pain. She is emancipated, living independently with her infant child and an adult cousin, with no parental support. **Which of the following steps is legally required to proceed with her medical evaluation under minor consent laws?**		6753	8	279	Miscellaneous	Viruses and Diseases	False	0.1460187286138534	5	0.0654006150753309
ori_mmlu-professional_medicine	I	"['Obtain written consent from her 28-year-old cousin', 'Obtain written consent from at least one of her parents', 'Obtain a court order permitting evaluation', 'Obtain the written consent of at least two licensed physicians', ""Obtain the girl's consent in the presence of a witness"", ""Obtain written consent from the child's father"", 'Obtain verbal consent from at least one of her parents', 'Wait until the girl turns 16 to perform the evaluation', ""Accept the girl's consent as sufficient"", 'Obtain written consent from a social worker']"	health	Before proceeding with the evaluation of this **15-year-old patient’s rectal prolapse**, which of the following is the **most legally and ethically appropriate step** regarding consent, given her status as an emancipated minor?		6753	8	279	Miscellaneous	Viruses and Diseases	False	0.1460187286138534	5	0.0654006150753309
ori_mmlu-astronomy	D	"['They are the shattered remains of collisions between planets.', 'They are chunks of rock or ice that condensed long after the planets and moons had formed.', 'They are solidified lava from the early solar system.', 'They are leftover planetesimals that never accreted into planets.', ""They are remnants of the original nebular cloud that didn't form into a planet."", 'They are debris from the creation of the universe.', 'They are fragments from the explosion of a massive star.', 'They are chunks of rock or ice that were formed by the condensation of space dust.', 'They are chunks of rock or ice that were expelled from planets by volcanoes.', 'They are pieces of planets that were torn apart by gravitational forces.']"	physics	What does the Solar Nebular theory propose about the origin and nature of asteroids and comets?		9479	3	161	Biology Questions	Chemistry & Biology Reactions	False	0.7607436180114746	5	0.3407309528365716
ori_mmlu-astronomy	D	"['They are the shattered remains of collisions between planets.', 'They are chunks of rock or ice that condensed long after the planets and moons had formed.', 'They are solidified lava from the early solar system.', 'They are leftover planetesimals that never accreted into planets.', ""They are remnants of the original nebular cloud that didn't form into a planet."", 'They are debris from the creation of the universe.', 'They are fragments from the explosion of a massive star.', 'They are chunks of rock or ice that were formed by the condensation of space dust.', 'They are chunks of rock or ice that were expelled from planets by volcanoes.', 'They are pieces of planets that were torn apart by gravitational forces.']"	physics	What does the Solar Nebular theory propose about the origin and nature of asteroids and comets?		9479	3	161	Biology Questions	Chemistry & Biology Reactions	False	0.7607436180114746	5	0.3407309528365716
scibench-fund	A	[' $2.2$ $10^{-6} \mathrm{~kg}$', '$2.5 \times 10^{-6} \mathrm{~kg}$', '$3.4 \times 10^{-6} \mathrm{~kg}$', '$4.2 \times 10^{-6} \mathrm{~kg}$', '$1.0 \times 10^{-6} \mathrm{~kg}$', '$1.5 \times 10^{-6} \mathrm{~kg}$', '$5.6 \times 10^{-6} \mathrm{~kg}$', '$3.0 \times 10^{-6} \mathrm{~kg}$', '$1.8 \times 10^{-6} \mathrm{~kg}$', '$2.8 \times 10^{-6} \mathrm{~kg}$']	physics	A particle carrying a charge of **42 μC** is placed at rest at **x = 28 cm** along the x-axis, between two fixed point charges: **+30 nC** at the origin (**x = 0**) and **-40 nC** at **x = 72 cm**. If the particle experiences an initial acceleration of **100 km/s²**, what is its mass?		9749	0	289	Scientific Calculations	Chemical Calculations	False	1.6704808473587036	8	0.7481949468121459
scibench-fund	A	[' $2.2$ $10^{-6} \mathrm{~kg}$', '$2.5 \times 10^{-6} \mathrm{~kg}$', '$3.4 \times 10^{-6} \mathrm{~kg}$', '$4.2 \times 10^{-6} \mathrm{~kg}$', '$1.0 \times 10^{-6} \mathrm{~kg}$', '$1.5 \times 10^{-6} \mathrm{~kg}$', '$5.6 \times 10^{-6} \mathrm{~kg}$', '$3.0 \times 10^{-6} \mathrm{~kg}$', '$1.8 \times 10^{-6} \mathrm{~kg}$', '$2.8 \times 10^{-6} \mathrm{~kg}$']	physics	A particle carrying a charge of $42 \mu \mathrm{C}$ is placed at rest at $x = 28 \mathrm{~cm}$ along the $x$-axis, between two fixed point charges: $30 \mathrm{~nC}$ at the origin and $-40 \mathrm{~nC}$ at $x = 72 \mathrm{~cm}$. Given that the particle experiences an initial acceleration of magnitude $100 \mathrm{~km/s^2}$, what is its mass?		9749	0	289	Scientific Calculations	Chemical Calculations	False	1.6704808473587036	8	0.7481949468121459
stemez-PhysicalChemistry	A	['W_rev= - 898 cal, q = 9440 cal, \DeltaH = 9440 cal, \DeltaE = 8542 cal', 'W_rev= - 700 cal, q = 9400 cal, \DeltaH = 9400 cal, \DeltaE = 8500 cal', 'W_rev= - 880 cal, q = 9300 cal, ΔH = 9300 cal, ΔE = 8500 cal', 'W_rev= - 850 cal, q = 9440 cal, ΔH = 9440 cal, ΔE = 8600 cal', 'W_rev= - 900 cal, q = 9500 cal, \DeltaH = 9500 cal, \DeltaE = 8600 cal', 'W_rev= - 850 cal, q = 9400 cal, ΔH = 9500 cal, ΔE = 8700 cal', 'W_rev= - 898 cal, q = 9500 cal, ΔH = 9300 cal, ΔE = 8400 cal', 'W_rev= - 800 cal, q = 9300 cal, \DeltaH = 9300 cal, \DeltaE = 8400 cal', 'W_rev= - 900 cal, q = 9400 cal, ΔH = 9400 cal, ΔE = 8600 cal', 'W_rev= - 920 cal, q = 9440 cal, ΔH = 9500 cal, ΔE = 8600 cal']	chemistry	At a pressure of 1 atm (760 torr), determine the reversible work done (*W*_rev), heat transferred (*q*), change in enthalpy (Δ*H*), and change in internal energy (Δ*E*) when 100 grains of benzene vaporizes at its boiling point of 80.2°C, given that the heat of vaporization is 94.4 cal/g.		3880	0	411	Scientific Calculations	Chemistry Calculations	False	0.6404365301132202	4	0.2868463750076885
stemez-PhysicalChemistry	A	['W_rev= - 898 cal, q = 9440 cal, \DeltaH = 9440 cal, \DeltaE = 8542 cal', 'W_rev= - 700 cal, q = 9400 cal, \DeltaH = 9400 cal, \DeltaE = 8500 cal', 'W_rev= - 880 cal, q = 9300 cal, ΔH = 9300 cal, ΔE = 8500 cal', 'W_rev= - 850 cal, q = 9440 cal, ΔH = 9440 cal, ΔE = 8600 cal', 'W_rev= - 900 cal, q = 9500 cal, \DeltaH = 9500 cal, \DeltaE = 8600 cal', 'W_rev= - 850 cal, q = 9400 cal, ΔH = 9500 cal, ΔE = 8700 cal', 'W_rev= - 898 cal, q = 9500 cal, ΔH = 9300 cal, ΔE = 8400 cal', 'W_rev= - 800 cal, q = 9300 cal, \DeltaH = 9300 cal, \DeltaE = 8400 cal', 'W_rev= - 900 cal, q = 9400 cal, ΔH = 9400 cal, ΔE = 8600 cal', 'W_rev= - 920 cal, q = 9440 cal, ΔH = 9500 cal, ΔE = 8600 cal']	chemistry	"At a pressure of 1 atm (760 torr), 100 grains of benzene is fully vaporized at its normal boiling point of 80.2°C. Given that the enthalpy of vaporization is 94.4 cal/g, determine the following thermodynamic quantities for the process:

a) Reversible work done (W_rev)
b) Heat transferred (q)
c) Change in enthalpy (ΔH)
d) Change in internal energy (ΔE)"		3880	0	411	Scientific Calculations	Chemistry Calculations	False	0.6404365301132202	4	0.2868463750076885
ori_mmlu-high_school_computer_science	C	['(int) (Math.random() * (high + 1 - low)) + low;', '(int) (Math.random() * (high + low)) + low;', '(int) (Math.random() * (high - low + 1)) + low;', '(int) (Math.random() * (high - low + 1)) + high;', '(int) (Math.random() * high) + low;', '(int) (Math.random() * (high - low)) + high;', '(int) (Math.random() * (high - low - 1)) + low;', '(int) (Math.random() * (high + low - 1)) + low;', '(int) (Math.random() * (high + low + 1)) + low;', '(int) (Math.random() * (high - low)) + low;']	computer science	Which of the following expressions correctly implements the method **nextIntInRange** to return a random integer between `low` and `high` (inclusive)?		10411	2	237	CS Subfield Queries	Computer Science Questions	False	1.621272325515747	4	0.72615484534004
ori_mmlu-high_school_computer_science	C	['(int) (Math.random() * (high + 1 - low)) + low;', '(int) (Math.random() * (high + low)) + low;', '(int) (Math.random() * (high - low + 1)) + low;', '(int) (Math.random() * (high - low + 1)) + high;', '(int) (Math.random() * high) + low;', '(int) (Math.random() * (high - low)) + high;', '(int) (Math.random() * (high - low - 1)) + low;', '(int) (Math.random() * (high + low - 1)) + low;', '(int) (Math.random() * (high + low + 1)) + low;', '(int) (Math.random() * (high - low)) + low;']	computer science	Which of the following expressions correctly implements the method **nextIntInRange** to return a random integer between `low` and `high` (inclusive)?		10411	2	237	CS Subfield Queries	Computer Science Questions	False	1.621272325515747	4	0.72615484534004
ori_mmlu-sociology	H	['the relationship between companies and managers became more formalized', 'ownership was transferred from small shareholders to senior managers', 'the state had greater control than managers over production processes', 'managers became less accountable to shareholders', 'privatization led to an increase in the number of small shareholders', 'privatization led to a decrease in the number of employees', 'flexibility was reduced by the introduction of detailed daily worksheets', 'employment depended on performance rather than trust and commitment', 'there was a shift in power from the managers to the employees', 'the role of managers remained unchanged despite privatization']	other	According to Mulholland (1998), how did privatization alter the dynamic between companies and their managers? Select the most accurate statement from the following:		5596	7	132	External Affairs Strategy	Public Relations Strategy	False	1.3862358331680298	4	0.6208838892742669
ori_mmlu-sociology	H	['the relationship between companies and managers became more formalized', 'ownership was transferred from small shareholders to senior managers', 'the state had greater control than managers over production processes', 'managers became less accountable to shareholders', 'privatization led to an increase in the number of small shareholders', 'privatization led to a decrease in the number of employees', 'flexibility was reduced by the introduction of detailed daily worksheets', 'employment depended on performance rather than trust and commitment', 'there was a shift in power from the managers to the employees', 'the role of managers remained unchanged despite privatization']	other	What did Mulholland (1998) identify as the key change in the **manager-company dynamic** following privatization?		5596	7	132	External Affairs Strategy	Public Relations Strategy	False	1.3862358331680298	4	0.6208838892742669
stemez-Chemistry	B	['7.4 × 10^13 sec^-1', '1.25 × 10^14 sec^-1', '5.1 sec^-1', '3.0 × 10^15 sec^-1', '1.66 × 10^-24 sec^-1', '4.1 × 10^14 sec^-1', '6.28 × 10^12 sec^-1', '2.2 × 10^13 sec^-1', '8.31 × 10^-25 sec^-1', '9.5 × 10^14 sec^-1']	chemistry	Determine the fundamental vibrational frequency (in Hz) for the ground vibrational state of a diatomic hydrogen molecule (H₂), given a force constant of **5.1 N/cm** and Planck’s constant as **6.63 × 10⁻³⁴ J·s**. Select the closest value from the provided options.		4625	1	156	Scientific Calculations	Chemistry Calculations	True	1.203856110572815	2	0.5391974772076462
stemez-Chemistry	B	['7.4 × 10^13 sec^-1', '1.25 × 10^14 sec^-1', '5.1 sec^-1', '3.0 × 10^15 sec^-1', '1.66 × 10^-24 sec^-1', '4.1 × 10^14 sec^-1', '6.28 × 10^12 sec^-1', '2.2 × 10^13 sec^-1', '8.31 × 10^-25 sec^-1', '9.5 × 10^14 sec^-1']	chemistry	Determine the fundamental vibrational frequency (in Hz) for the ground vibrational state of a hydrogen molecule (H₂) given a force constant of **5.1 N/cm** and Planck’s constant as **6.63 × 10⁻³⁴ J·s**. Select the closest value from the provided options.		4625	1	156	Scientific Calculations	Chemistry Calculations	True	1.203856110572815	2	0.5391974772076462
ori_mmlu-medical_genetics	B	['Transmitted by females only to males', 'Transmitted by males only to females', 'Female to female transmission', 'No male to male or female to female transmission', 'Male to male transmission', 'Parental consanguinity', 'Male to female transmission, but not female to male', 'Transmission only by males', 'Both parents must carry the gene', 'Transmission only by females']	health	Which characteristic is associated with **X-linked dominant inheritance**?		6348	1	83	Biology Questions	Medical Genetics Questions	False	1.2325657606124878	5	0.5520562987370234
ori_mmlu-medical_genetics	B	['Transmitted by females only to males', 'Transmitted by males only to females', 'Female to female transmission', 'No male to male or female to female transmission', 'Male to male transmission', 'Parental consanguinity', 'Male to female transmission, but not female to male', 'Transmission only by males', 'Both parents must carry the gene', 'Transmission only by females']	health	Which characteristic is associated with **X-linked dominant inheritance**? Select the correct description from the options below.		6348	1	83	Biology Questions	Medical Genetics Questions	False	1.2325657606124878	5	0.5520562987370234
ori_mmlu-high_school_mathematics	F	['\frac{3}{10}', '\frac{5}{2}', '\frac{10}{3}', '3', '\frac{3}{2}', '1', '\frac{1}{2}', '4', '5', '2']	math	For a rectangle with a length of $3x$ inches and a width of $(x + 5)$ inches, determine the value of $x$ if the numerical value of its area is equal to the numerical value of its perimeter.		8391	5	88	Mathematical Problem Solving	Elementary Math Calculations	False	0.8180599808692932	3	0.3664024911410529
ori_mmlu-high_school_mathematics	F	['\frac{3}{10}', '\frac{5}{2}', '\frac{10}{3}', '3', '\frac{3}{2}', '1', '\frac{1}{2}', '4', '5', '2']	math	For a rectangle with a length of $3x$ inches and a width of $x + 5$ inches, determine the value of $x$ if the numerical value of its area is equal to the numerical value of its perimeter.		8391	5	88	Mathematical Problem Solving	Elementary Math Calculations	False	0.8180599808692932	3	0.3664024911410529
stemez-FluidMechanics	D	['2.80', '1.65', '0.75', '1.98', '2.05', '2.5', '1.25', '0.50', '0.124', '1.5']	engineering	Given the initial conditions of helium in a channel with a pressure of **30 psia** and a Mach number of **1.5**, determine the downstream Mach number when the pressure drops to **15 psia**, assuming **isentropic flow** and **γ = 1.67**.		11827	3	1119	Engineering Calculations	Heat Transfer Problems	True	1.8992362022399905	4	0.850652631884692
stemez-FluidMechanics	D	['2.80', '1.65', '0.75', '1.98', '2.05', '2.5', '1.25', '0.50', '0.124', '1.5']	engineering	Given the isentropic flow of helium (γ = 1.67) in a channel, if the pressure drops from **30 psia at M = 1.5** to **15 psia** downstream, what is the corresponding Mach number at the new pressure? Select the correct answer from the provided options.		11827	3	1119	Engineering Calculations	Heat Transfer Problems	True	1.8992362022399905	4	0.850652631884692
ori_mmlu-high_school_statistics	C	"[""An incorrect assumption about the machinery's calibration"", 'An unnecessary stoppage of the production process', 'Continued production of wrong size ball bearings', 'An unnecessary adjustment of the machinery', 'A warranted halt in production to adjust the machinery', 'A false alarm about the size of ball bearings', 'Continued production of proper size ball bearings']"	math	What is the consequence, in terms of the production process, if a Type II error occurs during the hypothesis test for the ball bearings' diameter calibration?		7798	2	202	Statistical Analysis	Statistical Questions	False	0.1263801753520965	2	0.0566046648934534
ori_mmlu-high_school_statistics	C	"[""An incorrect assumption about the machinery's calibration"", 'An unnecessary stoppage of the production process', 'Continued production of wrong size ball bearings', 'An unnecessary adjustment of the machinery', 'A warranted halt in production to adjust the machinery', 'A false alarm about the size of ball bearings', 'Continued production of proper size ball bearings']"	math	In the context of the described quality control process for ball bearings, what would be the consequence of committing a Type II error during hypothesis testing?		7798	2	202	Statistical Analysis	Statistical Questions	False	0.1263801753520965	2	0.0566046648934534
stemez-Business	E	['$9,000 for preferred stock and $5,000 for common stock', '$10,000 for preferred stock and $4,000 for common stock', '$7,000 for preferred stock and $7,000 for common stock', 'All $14,000 for common stock and $0 for preferred stock', '$12,000 for preferred stock and $2,000 for common stock', '$13,000 for preferred stock and $1,000 for common stock', '$6,000 for preferred stock and $8,000 for common stock', '$14,000 for preferred stock and $0 for common stock', '$8,000 for preferred stock and $6,000 for common stock', '$11,000 for preferred stock and $3,000 for common stock']	business	"Novelco Corporation has issued **1,000 shares of 6% cumulative preferred stock** (par value: **$100 per share**) and **20,000 shares of common stock**. In its first year, the company paid **no dividends**, but in the second year, it had **$14,000 available for dividends**.

**How should the $14,000 dividend be allocated between preferred and common stock for the second year?**

*(Select the correct distribution from the provided options.)*"		776	4	249	Economics & Finance MCQs	Business Finance Questions	False	0.7132799029350281	2	0.3194723362931499
stemez-Economics	E	['Q^S_total= 113 - 5P', 'Q^S_total = 108 - 6P', 'Q^S_total = 120 + 0P', 'Q^S_total = 116 + 2P', 'Q^S_total= 113 - 3P', 'Q^S_total= 113 + 3P', 'Q^S_total = 115 - 7P', 'Q^S_total = 111 + 7P', 'Q^S_total= 113 + 5P', 'Q^S_total = 118 - 2P']	economics	"What is the aggregate market supply function when combining the following individual supply schedules of four firms in a perfectly competitive market?

Firm 1: **Q₁ = 16 + 4P**
Firm 2: **Q₂ = 5 - 5P**
Firm 3: **Q₃ = 32 + 8P**
Firm 4: **Q₄ = 60 - 10P**"		6936	4	188	Economics & Finance MCQs	Economics & Business MCQs	False	0.447417676448822	1	0.2003947816359237
stemez-Economics	E	['Q^S_total= 113 - 5P', 'Q^S_total = 108 - 6P', 'Q^S_total = 120 + 0P', 'Q^S_total = 116 + 2P', 'Q^S_total= 113 - 3P', 'Q^S_total= 113 + 3P', 'Q^S_total = 115 - 7P', 'Q^S_total = 111 + 7P', 'Q^S_total= 113 + 5P', 'Q^S_total = 118 - 2P']	economics	"What is the aggregate market supply function when combining the following individual supply schedules of four firms in a perfectly competitive market?

Firm 1: **Q₁ = 16 + 4P**
Firm 2: **Q₂ = 5 – 5P**
Firm 3: **Q₃ = 32 + 8P**
Firm 4: **Q₄ = 60 – 10P**"		6936	4	188	Economics & Finance MCQs	Economics & Business MCQs	False	0.447417676448822	1	0.2003947816359237
ori_mmlu-elementary_mathematics	H	['m = e - 1/6', 'm = 6+e', 'm = 1/6e', 'm = 6e', 'm = 1/6 + e', 'm = e + 6', 'm = e - 6', 'm = e/6', 'm = 6 - e']	math	What is the correct equation to express an object's weight on the moon (*m*) as a fraction (*q*) of its weight on Earth (*e*)?		8680	7	113	Mathematical Problem Solving	Elementary Math Calculations	True	0.0593429431319236	8	0.0265792273227612
scibench-quan	D	['14.22 $10^{-35} \mathrm{~J} \mathrm{~s}$', '7.89 $10^{-35} \mathrm{~J} \mathrm{~s}$', '6.25 $10^{-35} \mathrm{~J} \mathrm{~s}$', ' 9.13 $10^{-35} \mathrm{~J} \mathrm{~s}$', '3.98 $10^{-35} \mathrm{~J} \mathrm{~s}$', '11.34 $10^{-35} \mathrm{~J} \mathrm{~s}$', '12.48 $10^{-35} \mathrm{~J} \mathrm{~s}$', '10.67 $10^{-35} \mathrm{~J} \mathrm{~s}$', '5.27 $10^{-35} \mathrm{~J} \mathrm{~s}$', '8.52 $10^{-35} \mathrm{~J} \mathrm{~s}$']	chemistry	What is the numerical value of the proton's spin angular momentum magnitude in units of joule-seconds? Select the correct option.		4176	3	226	Scientific Calculations	Chemical Calculations	False	1.9100604057312007	8	0.8555007056403385
scibench-quan	D	['14.22 $10^{-35} \mathrm{~J} \mathrm{~s}$', '7.89 $10^{-35} \mathrm{~J} \mathrm{~s}$', '6.25 $10^{-35} \mathrm{~J} \mathrm{~s}$', ' 9.13 $10^{-35} \mathrm{~J} \mathrm{~s}$', '3.98 $10^{-35} \mathrm{~J} \mathrm{~s}$', '11.34 $10^{-35} \mathrm{~J} \mathrm{~s}$', '12.48 $10^{-35} \mathrm{~J} \mathrm{~s}$', '10.67 $10^{-35} \mathrm{~J} \mathrm{~s}$', '5.27 $10^{-35} \mathrm{~J} \mathrm{~s}$', '8.52 $10^{-35} \mathrm{~J} \mathrm{~s}$']	chemistry	What is the numerical value of the proton's spin angular momentum magnitude in units of joule-seconds? Select the correct option.		4176	3	226	Scientific Calculations	Chemical Calculations	False	1.9100604057312007	8	0.8555007056403385
ori_mmlu-professional_law	A	"[""landowner's duty of care to third parties cannot be shifted to a tenant by the tenns of a lease."", 'tenant is responsible for all injuries occurring on the property once possession has been transferred.', 'tenant cannot waive the implied warranty of commercial habitability.', 'landlord is absolved of all responsibilities once a lease agreement is signed.', ""landlord's failure to repair the defect is not relevant to the case."", 'covenant to indemnify by a tenant in favor of a land owner is against public policy.', ""tenant's employee was not protected under the leasehold agreement."", 'landowner is strictly liable for injuries occurring on his property.', ""landlord's duty of care to a tenant can be transferred through a lease agreement."", ""tenant's acknowledgment of the state of disrepair absolves the landlord of any liability.""]"	law	Under a lease agreement where a landlord transfers possession of a warehouse to a tenant—including a clause where the tenant acknowledges disrepair, assumes responsibility for repairs, and agrees to indemnify the landlord—can the landlord still be held liable for injuries sustained by the tenant's employee due to a hidden ceiling defect (known only to the landlord at the time of leasing) if the employee sues for damages? The employee’s claim would succeed based on which of the following legal principles?		1736	0	418	Legal & Moral Implications	Legal Contracts & Property	False	0.4725525677204132	2	0.211652497441413
ori_mmlu-professional_law	A	"[""landowner's duty of care to third parties cannot be shifted to a tenant by the tenns of a lease."", 'tenant is responsible for all injuries occurring on the property once possession has been transferred.', 'tenant cannot waive the implied warranty of commercial habitability.', 'landlord is absolved of all responsibilities once a lease agreement is signed.', ""landlord's failure to repair the defect is not relevant to the case."", 'covenant to indemnify by a tenant in favor of a land owner is against public policy.', ""tenant's employee was not protected under the leasehold agreement."", 'landowner is strictly liable for injuries occurring on his property.', ""landlord's duty of care to a tenant can be transferred through a lease agreement."", ""tenant's acknowledgment of the state of disrepair absolves the landlord of any liability.""]"	law	Under a lease agreement where the landlord explicitly transferred responsibility for repairs and liability to the tenant, and the tenant acknowledged the unsafe conditions, can the injured employee of the tenant successfully sue the landlord for damages caused by a defective ceiling that the landlord knew about but failed to repair before transferring possession? The employee’s claim would most likely succeed based on which of the following legal principles?		1736	0	418	Legal & Moral Implications	Legal Contracts & Property	False	0.4725525677204132	2	0.211652497441413
ori_mmlu-abstract_algebra	B	['Both Statements are provable but not always True', 'True, True', 'Both Statements are True under certain conditions', 'Statement 1 is True but Statement 2 is not provable', 'Statement 1 is False but Statement 2 is True only for infinite dimensional vector spaces', 'True, False', 'False, True', 'False, False', 'Statement 1 is False but Statement 2 is True under certain conditions', 'Statement 1 is not provable but Statement 2 is False']	math	"Which of the following best describes the validity of these two claims in linear algebra?

**Claim A:** Any linearly independent subset of a finite-dimensional vector space can be extended to form a basis for that space.
**Claim B:** Any two bases of the same vector space must have the same cardinality."		8002	1	150	CS Subfield Queries	Abstract Algebra Questions	False	1.4511908292770386	7	0.649976710024535
ori_mmlu-abstract_algebra	B	['Both Statements are provable but not always True', 'True, True', 'Both Statements are True under certain conditions', 'Statement 1 is True but Statement 2 is not provable', 'Statement 1 is False but Statement 2 is True only for infinite dimensional vector spaces', 'True, False', 'False, True', 'False, False', 'Statement 1 is False but Statement 2 is True under certain conditions', 'Statement 1 is not provable but Statement 2 is False']	math	"Which of the following best describes the validity of these two claims in linear algebra?

**Claim A:** Any linearly independent subset of a finite-dimensional vector space can be extended to form a basis.
**Claim B:** Any two bases of the same vector space must have the same cardinality."		8002	1	150	CS Subfield Queries	Abstract Algebra Questions	False	1.4511908292770386	7	0.649976710024535
ori_mmlu-professional_law	D	['The defendant may introduce evidence to show good moral character.', 'The defendant may not introduce evidence to show honesty because character evidence is inadmissible.', 'The defendant may introduce evidence of his past good deeds.', 'The defendant may introduce evidence to show honesty.', 'The defendant may introduce evidence to show truthfulness.', 'The defendant may not introduce evidence of truthfulness unless it is inquired into on cross- examination.', 'The defendant may not introduce evidence of good character unless the prosecution first attacks his character.', 'The defendant may not introduce evidence to show honesty unless it is inquired into on cross- examination.', 'The defendant may introduce evidence to show dishonesty.']	law	During a securities fraud trial, the defendant testifies in his own defense, and his lawyer offers evidence of his good character. If the prosecution objects, which of the following best describes the admissibility of such character evidence under the rules of evidence?		1840	3	186	Legal & Moral Implications	Legal Scenarios	False	0.6872694492340088	8	0.3078224631119251
ori_mmlu-professional_law	D	['The defendant may introduce evidence to show good moral character.', 'The defendant may not introduce evidence to show honesty because character evidence is inadmissible.', 'The defendant may introduce evidence of his past good deeds.', 'The defendant may introduce evidence to show honesty.', 'The defendant may introduce evidence to show truthfulness.', 'The defendant may not introduce evidence of truthfulness unless it is inquired into on cross- examination.', 'The defendant may not introduce evidence of good character unless the prosecution first attacks his character.', 'The defendant may not introduce evidence to show honesty unless it is inquired into on cross- examination.', 'The defendant may introduce evidence to show dishonesty.']	law	During a securities fraud trial, the defendant testifies in his own defense, and his attorney offers evidence of his good character on direct examination. If the prosecution objects, which of the following best describes the correct legal principle regarding the admissibility of this evidence?		1840	3	186	Legal & Moral Implications	Legal Scenarios	False	0.6872694492340088	8	0.3078224631119251
